state,name_y,category,latitude,longitude,class
Florida,Yummy Homestyle Buffet,'Buffet restaurant',28.0321138,-82.4320061,0
South Carolina,Golden Corral Buffet & Grill,'Buffet restaurant',34.8908351,-82.4008923,0
Texas,Golden Corral Buffet & Grill,'Buffet restaurant',32.678869,-97.101521,0
New Mexico,Golden Corral Buffet & Grill,'Buffet restaurant',32.2926943,-106.7944902,0
California,Golden Corral Buffet & Grill,'Buffet restaurant',34.922369499999995,-120.4214492,0
Texas,Golden Corral Buffet & Grill,'Buffet restaurant',29.5579948,-98.6641845,0
California,Trujillo Family Restaurants,'Family restaurant',34.0099782,-118.2563875,0
Arkansas,Bob & Ellie's,'Family restaurant',35.3216667,-94.4239959,0
Mississippi,Stub's Restaurant,'Family restaurant',32.8688889,-90.3936111,0
Texas,Michael's Grill,'Family restaurant',32.935225599999995,-96.8896271,0
Georgia,Danny's,'Family restaurant',34.5201742,-83.97599699999999,0
Tennessee,Elaine's Country Restaurant,'Family restaurant',36.2255936,-86.2898025,0
North Carolina,Kickin Chicken,'Family restaurant',35.7521756,-79.4814032,0
Florida,MotLee's,'Restaurant',30.2630001,-82.12230749999999,0
Georgia,Mei's Japanese Express,'Restaurant',32.195724,-83.1764165,0
Arkansas,R & A's Drive In,'Restaurant',35.3365207,-94.1774123,0
California,Mendez Restaurant,'Restaurant',34.1580743,-118.1479714,0
Mississippi,Taqueria mi mexico lindo y que rico,'Restaurant',32.4028791,-90.1064437,0
Louisiana,Old Style Hot Tamales Snack Shop and Snoball Stand,'Restaurant',30.2501697,-89.7926483,0
Louisiana,Hookie’s,'Restaurant',30.4514522,-90.4556412,1
Texas,Taqueria La Fuente,'Restaurant',26.272233,-98.4408501,0
Oklahoma,Hangry’s Snack Shack,'Restaurant',34.588201999999995,-98.421834,1
South Carolina,Porter & Pig,'Restaurant',32.1603961,-80.75348249999999,0
Texas,Flavor kitchen,'Restaurant',32.8348042,-97.1616759,0
Texas,The Phil Up Station,'Restaurant',33.0075185,-96.9591096,1
Tennessee,Drafts & Watercrafts,'Restaurant',35.1937112,-86.1310577,0
South Carolina,Mezzo European Cuisine,'Restaurant',32.830106,-79.8240658,0
Tennessee,El sol Tex-Mex express,'Restaurant',36.1844896,-86.3235181,1
Arkansas,Kiss the Cook Restaurant and Catering,'Restaurant',36.0002542,-90.5337091,1
Louisiana,Z 1st Quarter,'Restaurant',30.648531,-91.1491438,0
Texas,Bo & Chris Place,'Restaurant',33.6121365,-95.0506794,1
Georgia,New Super Buffet,'Restaurant',31.6051632,-81.9086444,1
Georgia,The Dirty Bird Restaurant,'Restaurant',33.8307346,-84.6123477,0
Texas,Takeria Sonora,'Restaurant',31.8567738,-103.0960397,1
Texas,Brandon’s Kitchen,'Restaurant',32.8104964,-98.0891777,1
California,LAVC Cafeteria,'Restaurant',34.176521,-118.4199847,0
Louisiana,Stella's Kitchen,'Restaurant',29.9401331,-91.023739,1
Texas,Doña Salsa,'Restaurant',27.5371161,-99.4849417,0
Florida,Alegria Nica,'Restaurant',25.7714696,-80.2213945,0
Oklahoma,Kagumi,'Restaurant',35.9153265,-94.9697585,0
Texas,Guerrero's Restaurant,'Restaurant',26.2792066,-98.0942517,0
Tennessee,Berta's Cafe,'Restaurant',35.9472072,-85.3127942,0
Tennessee,Speedy Café,'Restaurant',35.045776499999995,-85.1671616,0
Florida,Harborview Cafe,'Restaurant',27.9704234,-82.56849799999999,1
Florida,Island Kitchen,'Restaurant',30.671715,-81.46316999999999,0
Georgia,The Picnic Basket Cafe CLOSED Permanently,'Restaurant',34.8748359,-83.4028167,0
Florida,Homestyle Restaurant Pizza And Deli,'Restaurant',27.9438702,-82.7453702,0
Georgia,Tacos Express A Southern Taqueria,'Restaurant',33.9210053,-84.1686958,0
North Carolina,Saladelia @ American Tobacco Campus,'Restaurant',35.9923679,-78.9050984,0
Mississippi,Jia,'Restaurant',30.392926,-88.8919052,0
Tennessee,Bain BBQ,'Restaurant',35.1478883,-89.97708,0
California,Bobo Drinks & Pho,'Restaurant',37.8080369,-122.4165104,0
Tennessee,Viiza,'Restaurant',36.1632604,-86.7796104,0
Texas,Little Jamaica restaurant and lounge,'Restaurant',31.1121111,-97.7616614,1
Tennessee,The Brown Tater,'Restaurant',36.0834717,-87.7949416,0
Texas,Tony’s Ice Cream,'Restaurant',34.3926805,-100.8972307,0
North Carolina,Kiya's Cuizine,'Restaurant',35.3144938,-80.7025479,0
Tennessee,Taste Buds,'Restaurant',36.1108138,-89.27644769999999,0
North Carolina,Circle City Grill,'Restaurant',35.7202691,-79.18644139999999,0
Florida,Gilby's Diner,'Restaurant',26.509046,-80.059823,0
Tennessee,Big Machine Distillery & Tavern,'Restaurant',36.1139427,-86.7664834,1
South Carolina,Jamar's Family Restaurant,'Family restaurant',34.6083703,-82.1147816,0
Tennessee,Nick's Restaurant,'Family restaurant',36.362602,-82.392071,0
Florida,Mattie's,'Family restaurant',30.446101,-85.0454267,0
North Carolina,Momma's Kitchen,'Family restaurant',35.818807,-82.70423,0
Alabama,Hunters Family Restaurant,'Family restaurant',32.8712073,-87.7208026,0
Louisiana,Granny's Family Restaurant,'Family restaurant',32.7819767,-92.4050424,0
Alabama,Downtown Cafe,'Family restaurant',34.022426,-86.090141,0
Texas,"Zack""s Family Dining",'Family restaurant',32.000039,-102.063993,0
North Carolina,Legends Family Restaurant,'Family restaurant',35.8717192,-80.0706702,0
North Carolina,George's Pancake House and Family Restaurant,'Family restaurant',33.8909875,-78.5665307,0
North Carolina,Oates House Restaurant,'Family restaurant',35.2407988,-79.200654,0
Tennessee,Chad's Family Restaurant,'Family restaurant',35.173381,-87.73838099999999,0
Alabama,The Wagon Wheel Restaurant,'Family restaurant',31.7197525,-85.8277858,0
Tennessee,Boston's Restaurant,'Family restaurant',35.949601099999995,-85.0282945,0
Mississippi,JB's Restaurant,'Family restaurant',34.767314899999995,-89.4480641,0
North Carolina,Cove Grill,'Family restaurant',36.2891011,-80.14201949999999,0
Mississippi,"Mike's Family Restaurant- Olive Branch, MS.",'Family restaurant',34.9499549,-89.8314511,0
South Carolina,Norton Country Store,'Family restaurant',34.2044751,-78.9726213,0
Florida,Green Valley's Deli & Grill,'Family restaurant',28.9030535,-82.37720159999999,0
Texas,Mama Jo's Steak House,'Family restaurant',33.4272006,-101.6426365,0
Louisiana,Ulloa Street Playhouse,'Family restaurant',29.967483,-90.101964,0
Georgia,WRAP & KEBAB MiddleEastren grocery & Restaurant,'Family restaurant',32.623271599999995,-83.68740269999999,0
Georgia,Chester Dean's Buffet & BBQ,'Family restaurant',32.982963,-82.810424,0
Mississippi,Wade's Place,'Family restaurant',33.4771887,-89.37697419999999,0
California,Komi buffet,'Family restaurant',33.8332686,-118.0094376,0
Tennessee,Southwind Family Restaurant,'Family restaurant',35.0426483,-88.8940734,0
Mississippi,The Lunch Basket,'Family restaurant',33.1914577,-90.4996841,0
Georgia,Ruth's Family Restaurant,'Family restaurant',33.5121275,-82.0911072,1
Texas,Ella's Cafe,'Family restaurant',31.783725,-96.8615555,0
Mississippi,Pirate's Cove,'Family restaurant',30.3281305,-89.2178101,0
Texas,Nick's Family Restaurant,'Family restaurant',33.7536888,-96.5366897,0
Georgia,Ruth's Family Restaurant,'Family restaurant',33.5121275,-82.0911072,0
Texas,The Cactus,'Family restaurant',31.9060014,-94.4002004,0
Tennessee,Perry's Family Diner,'Family restaurant',36.0381509,-88.2474628,0
Florida,Tyrone Restaurant,'Family restaurant',27.806721,-82.74624949999999,0
Florida,Dwayne's Place,'Family restaurant',27.938966,-81.97249599999999,0
Alabama,Neighborhood Grill and Catering,'Family restaurant',32.5159215,-86.3794688,0
California,Smoke Cafe,'Family restaurant',37.952855,-120.4230722,0
Texas,Scardello Artisan Cheese,'Family restaurant',32.7776918,-96.7898629,0
South Carolina,Standpipe Family Restaurant,'Family restaurant',34.5259001,-82.49543159999999,0
Texas,Fina's Family Restaurant,'Family restaurant',26.3008531,-97.9931862,0
South Carolina,Spring House Family Restaurant,'Family restaurant',33.564514,-79.0358541,0
North Carolina,Tommy's Family Restaurant,'Family restaurant',35.707742,-82.5603045,0
Alabama,The Rustic Bucket,'Family restaurant',34.7926378,-87.1039191,0
Louisiana,Lou & Laura's,'Family restaurant',31.2811343,-92.4788054,0
Tennessee,J's Restaurant,'Family restaurant',35.693959,-85.746284,0
Tennessee,Autry's Kitchen,'Family restaurant',36.3446066,-89.15169879999999,0
Florida,Mama's Kuntry Kafe,'Family restaurant',28.8347988,-82.3297779,0
North Carolina,Black Eye'd Pea Family Restaurant,'Family restaurant',35.5766563,-80.8900833,1
Florida,Beef 'O' Brady's,'Family restaurant',28.087687,-82.693927,0
Mississippi,Kathryn's of Mississippi Inc,'Family restaurant',34.4355222,-90.4972333,0
Texas,Hobbs Cafe & R V Park,'Family restaurant',32.7799296,-100.5949579,0
Arizona,Chinese & Thai Restaurant,'Family restaurant',34.2508657,-111.3231847,0
Texas,Comfort Café East,'Family restaurant',29.5203094,-98.4316179,0
North Carolina,Ace's Restaurant,'Family restaurant',36.1346848,-80.6576123,0
Alabama,Downtowner Restaurant,'Family restaurant',32.4090108,-87.019876,0
Tennessee,Kathy's Family Restaurant,'Family restaurant',35.6030081,-87.05038929999999,0
Louisiana,Family Grill,'Family restaurant',30.9838263,-91.8145693,0
Tennessee,Close To Home,'Family restaurant',35.42975,-85.7203162,1
Tennessee,Country Corner,'Family restaurant',36.3438104,-83.2117561,0
California,The Mix BBQ,'Family restaurant',34.0133572,-118.1264561,0
Texas,The Taqueria,'Family restaurant',30.9813843,-97.7704545,0
North Carolina,Black Eye'd Pea Family Restaurant,'Family restaurant',35.5766563,-80.8900833,0
North Carolina,Kenny's Country Restaurant,'Family restaurant',35.1081363,-79.47265949999999,0
Tennessee,Bonwood Cafe,'Family restaurant',35.5594512,-88.8125123,0
Tennessee,Rise & Shine Cafe 2,'Family restaurant',35.9468824,-85.4734702,0
North Carolina,Country Grill,'Family restaurant',35.059559,-80.529558,0
Texas,Madea's southern soul,'Family restaurant',31.5879318,-97.1137731,0
North Carolina,Broad Street Cafe,'Family restaurant',34.807002,-78.971673,0
Tennessee,Tess's Kitchen Cafe,'Family restaurant',35.3156124,-85.88199,0
North Carolina,Bessie's Diner,'Family restaurant',35.6930784,-81.9909131,0
Louisiana,Granny's Cafe,'Family restaurant',31.7816605,-93.6946887,0
Georgia,Family And Friends,'Family restaurant',32.8626524,-82.4029326,0
Georgia,Susan's Diner,'Family restaurant',34.9321776,-85.3462871,0
Florida,Tyrone Restaurant,'Family restaurant',27.806721,-82.74624949999999,1
Arkansas,Icehouse Grill,'Family restaurant',34.5569912,-92.5732874,0
South Carolina,Caroline's Lowcountry Kitchen and Restaurant,'Family restaurant',32.9483242,-80.1562646,0
Arizona,Matty Gs Steakburgers,'Family restaurant',35.1985883,-111.6485351,0
South Carolina,Bellamy's BBQ & Country Catering,'Family restaurant',34.256691000000004,-79.74506869999999,0
Tennessee,The Chef's Restaurant,'Family restaurant',35.1946162,-85.5195857,0
Tennessee,Aji Peruvian Restaurant,'Family restaurant',35.0609076,-85.0668951,0
Alabama,Miller Drug Ice Cream & Soda Shoppe,'Family restaurant',33.9453531,-86.4755905,0
North Carolina,Pete's Family Restaurants,'Family restaurant',36.0249637,-80.3813177,0
Florida,Beef 'O' Brady's,'Family restaurant',27.0165929,-82.04247319999999,0
North Carolina,Taz's Grill,'Family restaurant',36.1722906,-79.3863973,0
Texas,Las Palmas Mexican Grill,'Family restaurant',28.969921,-95.9688629,0
Arkansas,The Barn Cafe,'Family restaurant',36.4399887,-92.6166832,0
Arizona,GRAZ KITCHEN FRESH,'Family restaurant',33.2944263,-111.9013249,0
North Carolina,Family Greens,'Family restaurant',35.9042527,-78.9426185,0
Florida,Lil Net’s Home Style Cooking,'Family restaurant',27.7550813,-82.65455589999999,0
California,Sabor latino,'Family restaurant',35.3687757,-119.0198743,0
Tennessee,Aji Peruvian Restaurant,'Family restaurant',35.0609076,-85.0668951,1
Florida,The Pampa Grill,'Family restaurant',26.368927,-80.0780903,0
Louisiana,Walk-On's Sports Bistreaux - Shreveport Restaurant,'Family restaurant',32.441954599999995,-93.716893,1
Louisiana,Walk-On's Sports Bistreaux - Shreveport Restaurant,'Family restaurant',32.441954599999995,-93.716893,0
Florida,Beef 'O' Brady's,'Family restaurant',27.9365976,-82.2423771,0
North Carolina,Williams Friendly Family,'Family restaurant',35.7824399,-80.9103464,0
Georgia,THE FARMHOUSE KITCHEN,'Family restaurant',34.329994,-85.172765,0
Florida,Beef 'O' Brady's,'Family restaurant',27.9365976,-82.2423771,1
Arizona,Barnfire Mesquite Grill,'Family restaurant',32.357629,-111.045795,0
California,Clearman's Galley,'Family restaurant',34.1281717,-118.0735109,0
California,Smoke and Fire Social Eatery,'Family restaurant',33.9403163,-117.9609847,0
Texas,Shut yo mouth Fish and seafood,'Family restaurant',29.546993,-98.2847029,1
North Carolina,Simon'z Restaurant,'Family restaurant',35.5067974,-78.73912829999999,0
Georgia,Sissy’s Grill,'Family restaurant',33.750032,-82.390945,0
Louisiana,Cava Restaurant,'Family restaurant',30.004888,-90.105969,0
South Carolina,Beef 'O' Brady's,'Family restaurant',33.3893454,-79.2910364,0
Florida,Tiffany's,'Family restaurant',28.0899243,-82.74016089999999,0
Texas,Shut yo mouth Fish and seafood,'Family restaurant',29.546993,-98.2847029,0
California,Salt & Pepper Family Restaurant,'Family restaurant',33.8594042,-117.9600705,0
Louisiana,Not Just Pie,'Family restaurant',32.5347251,-92.1089706,0
Arkansas,This Guy's Smoke N Grill,'Family restaurant',35.2297987,-91.7139641,0
Oklahoma,Mead Family Restaurant,'Family restaurant',33.9975537,-96.4798481,0
Tennessee,Hig's Restaurant,'Family restaurant',36.1553134,-88.5126743,0
Arkansas,This Guy's Smoke N Grill,'Family restaurant',35.2297987,-91.7139641,1
Texas,Frisco Star Cafe,'Family restaurant',33.1573227,-96.8040894,0
California,Shomi Noods,'Family restaurant',33.874613,-118.1856705,0
Florida,Avalon Eatery,'Family restaurant',28.5086299,-81.1548299,1
Florida,Beachcomber St. Augustine,'Family restaurant',29.8447686,-81.2657566,0
Florida,Beachcomber St. Augustine,'Family restaurant',29.8447686,-81.2657566,1
Florida,Beef 'O' Brady's,'Family restaurant',28.3952002,-80.7645684,0
North Carolina,C&H Cafeteria,'Family restaurant',36.1098653,-80.0954457,0
North Carolina,Parkway House Family Restaurant,'Family restaurant',35.3693096,-80.66651759999999,0
North Carolina,Hannahs BBQ Lenoir,'Family restaurant',35.9161083,-81.5250417,0
Texas,BIG'Z BBQ,'Restaurant',32.6964161,-94.7506917,0
Louisiana,Ooh Dat Sports Bar & Grill,'Restaurant',30.4942527,-91.1546437,1
Mississippi,Forks Knives & Spoons,'Restaurant',33.2770009,-89.2861294,0
Texas,Gramma Texas Mexican Restaurant,'Restaurant',29.1125594,-98.6791976,0
Tennessee,Tropical Cuisine Restaurant,'Restaurant',35.0609076,-85.0668951,0
North Carolina,Harbor Deli,'Restaurant',35.2181656,-75.6956567,1
Texas,"Fishville Trading Post, LLC",'Restaurant',28.692493,-96.381301,1
Texas,Kirk & J's BBQ,'Restaurant',29.5907535,-95.0279541,0
California,Tacos Los Cunados,'Restaurant',35.3401303,-119.019314,1
California,El Rey Del Los Mariscos,'Restaurant',33.7159675,-116.2311538,0
Florida,Gocki's @ Havana Trading Company,'Restaurant',30.6249708,-84.41589689999999,1
Texas,Taqueria La Guelaguetza,'Restaurant',32.7216232,-97.2800559,1
California,Fina,'Restaurant',37.7608451,-121.1255798,1
California,LillieMae's House Of Soul Food,'Restaurant',37.7394145,-121.4316753,0
Texas,SUBWAY®Restaurants,'Restaurant',29.0911263,-97.2841043,0
California,Hall Of Fame Burgers & Ice Cream,'Restaurant',35.3670118,-119.0385413,0
Oklahoma,The Quart House,'Restaurant',34.7747229,-96.6680898,0
Tennessee,Bootleggers Backwoods Grill,'Restaurant',36.2866544,-82.17040659999999,0
North Carolina,Fresh Melt Grilled Cheese And Soup Company,'Restaurant',36.0351383,-79.9596971,0
Florida,El Taco Loco De 8,'Restaurant',25.7659784,-80.2016597,0
Texas,Philly Cheesesteak Co,'Restaurant',30.0680739,-95.242534,0
California,Maricelas,'Restaurant',33.7895809,-118.2977041,0
California,Gordon Biersch Restaurant Brewery,'Restaurant',37.7895519,-122.388864,0
Tennessee,Homestead Restaurant,'Restaurant',36.1712236,-82.8741431,0
Alabama,Southern Legacy BBQ & Brew,'Restaurant',33.3694348,-86.81896359999999,0
Louisiana,Festival Tacos,'Restaurant',31.0553694,-93.2405778,0
South Carolina,Rhino's Restaurant and Lounge,'Restaurant',34.7030916,-81.1902228,1
South Carolina,The Farm At Sadler's Creek,'Restaurant',34.4797897,-82.784584,1
Alabama,Elevation Bistro & Catering Co.,'Restaurant',34.5786167,-85.5876183,0
Texas,Sola Bread Co,'Restaurant',32.3295868,-95.3289097,1
Florida,The Hangout by Two Guys,'Restaurant',26.2086584,-81.76952639999999,1
Arizona,SOFRITA,'Restaurant',33.6040417,-111.7166583,1
Mississippi,Grit Restaurant,'Restaurant',34.2681595,-89.588014,0
California,Ritrovo Playa Vista,'Restaurant',33.9735083,-118.4226631,0
Texas,Alice's Restaurant at Treaty Oak Distilling,'Restaurant',30.2488763,-98.0562627,0
Florida,Be Near Me Restaurant and Bar,'Restaurant',30.1607929,-85.7783365,0
Mississippi,Rafters Music and Food - New Albany,'Restaurant',34.5006919,-89.026285,0
Louisiana,Baba Kabab,'Restaurant',30.1697878,-92.0633,0
Florida,Justins Caribbean Fusion Restaurant,'Restaurant',28.4927588,-81.4739835,0
North Carolina,Cristina Gray’s Restaurant & Bar,'Restaurant',35.9698544,-80.01513,1
California,Krack N Krab,'Restaurant',34.0756517,-118.3089113,0
Arizona,Flora's Market Run,'Restaurant',32.2281936,-110.9348766,0
South Carolina,Denos Grill,'Restaurant',34.9382103,-82.143716,0
California,Kazan Beverly Hills,'Restaurant',34.0679333,-118.3765318,0
Alabama,Miami Fusion Cafe 280,'Restaurant',33.4052973,-86.66291849999999,0
North Carolina,The Patio at Unscripted,'Restaurant',35.9964427,-78.9010638,0
Oklahoma,Chase's Steak House,'Restaurant',36.4397267,-99.4337499,0
North Carolina,Argyles Restaurant,'Restaurant',36.0875825,-75.7072094,1
Georgia,Central City Tavern,'Restaurant',34.0753875,-84.29388229999999,1
Arizona,MAD LOBSTER,'Restaurant',34.474730699999995,-114.3264851,1
Texas,Hongthong Kitchen,'Restaurant',32.800270399999995,-97.2902061,1
Louisiana,Char Lou's,'Restaurant',30.3144584,-89.9458767,1
Texas,Weldon Cafe,'Restaurant',31.0214546,-95.5718597,0
Texas,King Donuts,'Restaurant',30.948794,-95.9109315,1
Arkansas,Snappy Service,'Restaurant',33.58492,-92.8292658,0
New Mexico,The Oasis Belen,'Restaurant',34.6571579,-106.7778842,1
Louisiana,Cafe On 10th,'Restaurant',30.8149759,-92.6620733,0
California,Pitt's Stop Restaurant,'Restaurant',38.5072647,-121.4649011,1
California,5200 Restaurant & Lounge,'Restaurant',39.242111,-123.7751734,0
Florida,C.R. Chicks (Boca Raton),'Restaurant',26.3662269,-80.1276251,0
South Carolina,Republic Garden & Lounge,'Restaurant',32.7895626,-79.93858519999999,1
Louisiana,Holy Cow,'Restaurant',31.0457381,-91.9804835,0
Tennessee,Red Pony at McConnell House,'Restaurant',35.9279427,-86.8680036,0
California,Yem Kebob,'Restaurant',36.7908505,-119.7899149,0
California,El Pollo Riko,'Restaurant',35.3558805,-119.0614277,0
Georgia,Caffeine Addicts,'Restaurant',34.8510791,-85.2508187,0
Texas,Show Cones,'Restaurant',31.7288474,-98.9875977,0
Texas,Pattys Fruit And Snack Stand,'Restaurant',30.0734297,-99.20482,0
Texas,Hattie Marie's Texas Style BBQ & Cajun Kitchen,'Restaurant',32.864612699999995,-97.1759324,0
California,Tokyo Deli San Diego,'Restaurant',32.7124428,-117.1568849,0
Alabama,Mad Pies Restaurant & Bar,'Restaurant',33.6145362,-86.7970352,1
Florida,Subway Restaurants,'Restaurant',26.3375047,-80.20390479999999,0
South Carolina,Duncan Family Restaurant,'Family restaurant',34.938075,-82.1447389,0
North Carolina,C&H Cafeteria,'Family restaurant',36.1098653,-80.0954457,1
Florida,Beef 'O' Brady's,'Family restaurant',28.3952002,-80.7645684,1
California,Olympian Burgers,'Family restaurant',34.030341,-118.291821,0
North Carolina,Hannahs BBQ Lenoir,'Family restaurant',35.9161083,-81.5250417,1
